names,scores,logfoldchanges,pvals,pvals_adj,Cell type,Regulation
C2,-10.350218,-1.898326,4.17535418514479e-25,5.983347674154193e-24,CD14+ Monocytes,downregulated
CCL18,-10.372299,-1.8159603,3.3145142965780983e-25,4.757996781468056e-24,CD14+ Monocytes,downregulated
HCAR2,-10.537732,-1.9094352,5.787804889358158e-26,8.462681649453214e-25,CD14+ Monocytes,downregulated
BRCA2,-10.60609,-1.538111,2.7919045961126434e-26,4.1076268955440197e-25,CD14+ Monocytes,downregulated
CYP27B1,-10.639464,-2.1509347,1.952482969596925e-26,2.8880331724708723e-25,CD14+ Monocytes,downregulated
ATP1B1,-10.717614,-2.1477191,8.414595492307674e-27,1.260436283118587e-25,CD14+ Monocytes,downregulated
RAB12,-10.802262,-1.3935701,3.358272013375815e-27,5.0810379034945894e-26,CD14+ Monocytes,downregulated
FGD2,-10.840265,-2.4086142,2.2182631905599897e-27,3.374739501590667e-26,CD14+ Monocytes,downregulated
SDC3,-10.904184,-3.5872862,1.1007578531425764e-27,1.691750243254534e-26,CD14+ Monocytes,downregulated
CCDC50,-10.933126,-1.172569,8.004224822468834e-28,1.2359091119436704e-26,CD14+ Monocytes,downregulated
PDP1,-10.966519,-1.3815218,5.536292443664263e-28,8.580474989772813e-27,CD14+ Monocytes,downregulated
GOLM1,-10.967089,-2.759647,5.501529527214433e-28,8.534596040482653e-27,CD14+ Monocytes,downregulated
MUC1,-10.9687805,-6.441877,5.39959749659601e-28,8.384332751287157e-27,CD14+ Monocytes,downregulated
MSR1,-11.129215,-2.6623366,9.042774349608497e-29,1.4228388146477234e-27,CD14+ Monocytes,downregulated
KREMEN1,-11.153933,-1.342728,6.851036240213705e-29,1.081064754813111e-27,CD14+ Monocytes,downregulated
ELMO2,-11.179996,-2.1241274,5.109232883043191e-29,8.085299922189976e-28,CD14+ Monocytes,downregulated
TENT5A,-11.302143,-1.2745109,1.280544942564157e-29,2.0539642788732745e-28,CD14+ Monocytes,downregulated
TICAM2,-11.40803,-1.1948874,3.8126741003528454e-30,6.181391333091667e-29,CD14+ Monocytes,downregulated
USP18,-11.469474,-2.2404072,1.8779694742702582e-30,3.0657434546897594e-29,CD14+ Monocytes,downregulated
NEURL3,-11.566946,-2.7684708,6.060151372724919e-31,9.991697233375073e-30,CD14+ Monocytes,downregulated
SCARF1,-11.609863,-1.397856,3.672017749087863e-31,6.096802963520682e-30,CD14+ Monocytes,downregulated
IL31RA,-11.725494,-4.263363,9.434850427326513e-32,1.5791915133269083e-30,CD14+ Monocytes,downregulated
CMKLR1,-11.741072,-1.8009232,7.848509898810044e-32,1.317673179661134e-30,CD14+ Monocytes,downregulated
SHFL,-11.805318,-1.0186379,3.66404967721148e-32,6.208236630332607e-31,CD14+ Monocytes,downregulated
PDCD1LG2,-11.926212,-2.3434083,8.641666866084195e-33,1.488617135046191e-31,CD14+ Monocytes,downregulated
NLRC5,-12.006973,-1.1926272,3.265806540852962e-33,5.661073665208117e-32,CD14+ Monocytes,downregulated
PDSS1,-12.077135,-1.7200502,1.394957216512972e-33,2.430812169596946e-32,CD14+ Monocytes,downregulated
SLC5A3,-12.106237,-1.7107884,9.788226019434932e-34,1.7110771002473095e-32,CD14+ Monocytes,downregulated
AL031590.1,-12.10902,-1.4092917,9.461730060859968e-34,1.6557526985866804e-32,CD14+ Monocytes,downregulated
STAT4,-12.147166,-1.6681838,5.938829500055637e-34,1.0447917387491497e-32,CD14+ Monocytes,downregulated
FCER2,-12.1545725,-2.0392315,5.424469811976819e-34,9.553190338728506e-33,CD14+ Monocytes,downregulated
SFT2D2,-12.356128,-1.0665946,4.513835310523732e-35,8.117811538059093e-34,CD14+ Monocytes,downregulated
TMEM140,-12.4048605,-1.981203,2.4594117530142396e-35,4.44009739733586e-34,CD14+ Monocytes,downregulated
IL32,-12.428194,-1.1401277,1.837379469015252e-35,3.3243702712368955e-34,CD14+ Monocytes,downregulated
SCPEP1,-12.6544,-1.2611487,1.0578019459515757e-36,1.9699178806532891e-35,CD14+ Monocytes,downregulated
HLA-DRB5,-12.781556,-1.899896,2.078689994595059e-37,3.9196461163761105e-36,CD14+ Monocytes,downregulated
HLA-DMB,-12.842424,-1.4206915,9.485632170752836e-38,1.8009632515239913e-36,CD14+ Monocytes,downregulated
CIITA,-12.900172,-1.8654274,4.4909387627889593e-38,8.565934754353058e-37,CD14+ Monocytes,downregulated
CDS2,-12.97552,-1.0777427,1.6844796976837942e-38,3.2428685402324686e-37,CD14+ Monocytes,downregulated
TAGAP,-13.135309,-1.1156315,2.0664552961561365e-39,4.0489302408215674e-38,CD14+ Monocytes,downregulated
SLC7A5,-13.141517,-1.3614359,1.9037258507904614e-39,3.7345094180927474e-38,CD14+ Monocytes,downregulated
EDEM1,-13.166364,-1.1778615,1.3704058230259356e-39,2.7043438061312526e-38,CD14+ Monocytes,downregulated
JAK3,-13.178725,-1.0092019,1.1634032357030479e-39,2.298590120528232e-38,CD14+ Monocytes,downregulated
PTMS,-13.203038,-1.3709937,8.426664468512683e-40,1.670884296352449e-38,CD14+ Monocytes,downregulated
ASCL2,-13.2578125,-1.3105614,4.065844305473074e-40,8.120394598986501e-39,CD14+ Monocytes,downregulated
AC016831.1,-13.290701,-1.4958731,2.6211266506775148e-40,5.2603848813415126e-39,CD14+ Monocytes,downregulated
ZC3HAV1,-13.356727,-1.0445206,1.0821991548375254e-40,2.190492952698673e-39,CD14+ Monocytes,downregulated
MAP3K7CL,-13.368262,-1.8143418,9.268034042932288e-41,1.8805580241468864e-39,CD14+ Monocytes,downregulated
CXCL11,-13.427885,-5.0308704,4.1509704893822056e-41,8.49561868600415e-40,CD14+ Monocytes,downregulated
GSDMD,-13.517826,-1.1210434,1.2274920313273439e-41,2.540555159206544e-40,CD14+ Monocytes,downregulated
GPR132,-13.733338,-1.3622794,6.410973484585278e-43,1.3574682268192924e-41,CD14+ Monocytes,downregulated
CLIC4,-13.779573,-1.083662,3.3826527602147774e-43,7.19934732248028e-42,CD14+ Monocytes,downregulated
ITPRIPL2,-13.787538,-1.0159092,3.0292568307009902e-43,6.472198993449906e-42,CD14+ Monocytes,downregulated
ELOVL7,-13.79959,-2.0849304,2.5630627074368483e-43,5.4832300120159325e-42,CD14+ Monocytes,downregulated
TJP2,-13.86847,-1.2120891,9.835217627521754e-44,2.1177733581553025e-42,CD14+ Monocytes,downregulated
PTGER4,-13.999815,-1.1375806,1.5627615259640805e-44,3.395977313386071e-43,CD14+ Monocytes,downregulated
BATF3,-14.174339,-2.0846117,1.320808016242889e-45,2.931839216725994e-44,CD14+ Monocytes,downregulated
MT1H,-14.210153,-1.1116213,7.925222006143607e-46,1.7662991417196342e-44,CD14+ Monocytes,downregulated
INSIG2,-14.25116,-1.5111305,4.4089998587522936e-46,9.893029940866577e-45,CD14+ Monocytes,downregulated
FAS,-14.572962,-2.4218647,4.1739310125478584e-48,9.665497649612619e-47,CD14+ Monocytes,downregulated
KIAA0040,-14.653426,-1.6768318,1.280903804889729e-48,2.9918511612233685e-47,CD14+ Monocytes,downregulated
DDX60,-14.685116,-1.2452372,8.029710980235566e-49,1.8861836715931185e-47,CD14+ Monocytes,downregulated
CYB5A,-14.705459,-1.3268664,5.946665057822078e-49,1.398862020785259e-47,CD14+ Monocytes,downregulated
APOBEC3G,-14.731357,-1.4230675,4.0548596067330366e-49,9.565650972402885e-48,CD14+ Monocytes,downregulated
SAMD4A,-14.7855015,-4.84524,1.816993494646379e-49,4.317186985771145e-48,CD14+ Monocytes,downregulated
CNTLN,-14.98073,-1.56749,9.813319642018371e-51,2.3830083248172954e-49,CD14+ Monocytes,downregulated
HEG1,-15.124816,-2.0385919,1.1111018737754428e-51,2.7221172869073333e-50,CD14+ Monocytes,downregulated
IFIT5,-15.369817,-1.7976618,2.609069654789805e-53,6.459009712763324e-52,CD14+ Monocytes,downregulated
C1orf21,-15.4492655,-1.3930619,7.630771357603941e-54,1.9207011558705687e-52,CD14+ Monocytes,downregulated
LILRA5,-15.508693,-1.0274587,3.0298596577229775e-54,7.684783613460871e-53,CD14+ Monocytes,downregulated
C5orf15,-15.510366,-1.1624532,2.9519153499012504e-54,7.498590497898153e-53,CD14+ Monocytes,downregulated
ARID5A,-15.620395,-1.0469978,5.287703252209448e-55,1.3599183309764795e-53,CD14+ Monocytes,downregulated
MEFV,-15.626911,-1.8302186,4.773919364373383e-55,1.2316116151114295e-53,CD14+ Monocytes,downregulated
CASP5,-15.706188,-2.2219808,1.3718336264508007e-55,3.566983125883159e-54,CD14+ Monocytes,downregulated
USP6NL,-15.871027,-1.7592934,1.0058166965913996e-56,2.644386440625115e-55,CD14+ Monocytes,downregulated
MIR155HG,-16.019457,-1.4745986,9.34625878172055e-58,2.5050094242027997e-56,CD14+ Monocytes,downregulated
TLR1,-16.031534,-1.2552093,7.695975713649361e-58,2.069404071164544e-56,CD14+ Monocytes,downregulated
CASP7,-16.076551,-1.4458202,3.725468412069952e-58,1.0050256301859835e-56,CD14+ Monocytes,downregulated
HCAR3,-16.252945,-1.8350168,2.128885842001387e-59,5.857801192874698e-58,CD14+ Monocytes,downregulated
ENPP2,-16.279484,-2.9112966,1.3802972837162543e-59,3.8170528730461025e-58,CD14+ Monocytes,downregulated
CCL5,-16.37851,-1.2413815,2.7233350102891853e-60,7.633184926296992e-59,CD14+ Monocytes,downregulated
ARNTL2,-16.4868,-1.5632291,4.5649329908095e-61,1.294859294494283e-59,CD14+ Monocytes,downregulated
IL15,-16.658285,-1.6606966,2.634696439771551e-62,7.603835082810146e-61,CD14+ Monocytes,downregulated
MCOLN2,-16.709208,-3.196159,1.1231695872436157e-62,3.252864354509225e-61,CD14+ Monocytes,downregulated
IFIT1,-16.729326,-1.9644653,8.014042171435514e-63,2.325056410333844e-61,CD14+ Monocytes,downregulated
APOL4,-16.99601,-3.660239,8.790309060759552e-65,2.6430061988687404e-63,CD14+ Monocytes,downregulated
ALAS1,-17.126844,-1.4970154,9.359464203922157e-66,2.8451738886077337e-64,CD14+ Monocytes,downregulated
SLAMF8,-17.15191,-1.1274401,6.081837098122992e-66,1.859063587646209e-64,CD14+ Monocytes,downregulated
DUSP5,-17.344297,-1.6748494,2.1782364430438732e-67,6.80935653281976e-66,CD14+ Monocytes,downregulated
SRI,-17.368408,-1.0735147,1.4313970307647176e-67,4.50019252809052e-66,CD14+ Monocytes,downregulated
LRP12,-17.425497,-1.3862756,5.284661458880518e-68,1.6741847997223588e-66,CD14+ Monocytes,downregulated
CCRL2,-17.704128,-1.0684729,3.8966960931198434e-70,1.2709992759748097e-68,CD14+ Monocytes,downregulated
ABHD17C,-17.780243,-2.0692694,1.0054494726422084e-70,3.3032242640948833e-69,CD14+ Monocytes,downregulated
RUFY3,-17.80595,-1.6392858,6.3545117188763e-71,2.0933179341644895e-69,CD14+ Monocytes,downregulated
SSTR2,-18.135983,-3.2927923,1.657081420179333e-73,5.685301959648471e-72,CD14+ Monocytes,downregulated
FBXO6,-18.240007,-2.073636,2.4842719756494948e-74,8.630757491873045e-73,CD14+ Monocytes,downregulated
ZNRF2,-18.260641,-1.1621561,1.7028146601284294e-74,5.940811399692792e-73,CD14+ Monocytes,downregulated
PHF11,-18.32557,-1.0882,5.173797727060524e-75,1.8165412529171952e-73,CD14+ Monocytes,downregulated
TLR4,-18.332998,-1.2927349,4.513264328104134e-75,1.5879968551884692e-73,CD14+ Monocytes,downregulated
ANKRD44,-18.341116,-1.2114797,3.8873065060167406e-75,1.3735980275640778e-73,CD14+ Monocytes,downregulated
IRF8,-18.360617,-1.5423371,2.7150554123995897e-75,9.61431934793405e-74,CD14+ Monocytes,downregulated
SLC41A2,-18.36467,-1.3203291,2.5197659199042213e-75,8.941924681857534e-74,CD14+ Monocytes,downregulated
FMNL2,-18.527699,-1.9318111,1.2345473914959545e-76,4.447867148838475e-75,CD14+ Monocytes,downregulated
GIMAP4,-18.615076,-1.8052428,2.4251390364285266e-77,8.775607055890273e-76,CD14+ Monocytes,downregulated
NABP1,-18.662746,-1.375337,9.948285003315343e-78,3.631673048561276e-76,CD14+ Monocytes,downregulated
ST3GAL5,-18.677471,-1.4171597,7.551401219176945e-78,2.762777034547105e-76,CD14+ Monocytes,downregulated
GLS,-18.75972,-1.280729,1.6124491558479853e-78,5.96534042287654e-77,CD14+ Monocytes,downregulated
IFI27,-18.771986,-3.5308037,1.2800717346590494e-78,4.756976691248696e-77,CD14+ Monocytes,downregulated
GRAMD1A,-18.93529,-1.1306086,5.839467945610678e-80,2.1897342724844395e-78,CD14+ Monocytes,downregulated
CGAS,-19.173756,-1.4193966,6.131862955375526e-82,2.3472828169686363e-80,CD14+ Monocytes,downregulated
TRIM25,-19.500946,-1.4380069,1.0776990902399947e-84,4.2636147979183714e-83,CD14+ Monocytes,downregulated
CCR5,-19.514744,-1.1944678,8.228077215719713e-85,3.263014698233978e-83,CD14+ Monocytes,downregulated
ADAM19,-19.524132,-3.9616256,6.847079636666296e-85,2.7350279215350372e-83,CD14+ Monocytes,downregulated
TRAFD1,-19.637733,-1.7453204,7.361119094918921e-86,2.9618205954421946e-84,CD14+ Monocytes,downregulated
TNFAIP6,-19.660273,-1.226864,4.72188260092996e-86,1.9185693506530406e-84,CD14+ Monocytes,downregulated
NUCB1,-19.822863,-1.1180841,1.8904660595162597e-87,7.815659306555097e-86,CD14+ Monocytes,downregulated
PARP12,-19.993113,-1.4538443,6.32260084174976e-89,2.6809448748721995e-87,CD14+ Monocytes,downregulated
N4BP2L1,-19.997314,-1.9406438,5.8119206314647014e-89,2.470738598522668e-87,CD14+ Monocytes,downregulated
DHX58,-20.074259,-2.9500742,1.2391640004938423e-89,5.308822558592402e-88,CD14+ Monocytes,downregulated
FFAR2,-20.090218,-2.1250825,8.986909122408696e-90,3.880326792618084e-88,CD14+ Monocytes,downregulated
TAP2,-20.168526,-1.4782907,1.8507101455437742e-90,8.011830805460052e-89,CD14+ Monocytes,downregulated
HELZ2,-20.518463,-2.0016901,1.4729285213579055e-93,6.583194312890725e-92,CD14+ Monocytes,downregulated
IL3RA,-20.59557,-1.0458761,3.007328007420379e-94,1.355100361272774e-92,CD14+ Monocytes,downregulated
NIBAN1,-20.817734,-1.7024547,2.9899428332864957e-96,1.377289265572668e-94,CD14+ Monocytes,downregulated
ZNFX1,-21.105658,-1.3452687,7.056662062991043e-99,3.343725516781744e-97,CD14+ Monocytes,downregulated
CFB,-21.13943,-2.4161777,3.4522288937946453e-99,1.645230813160866e-97,CD14+ Monocytes,downregulated
CD80,-21.153002,-2.4414055,2.5892985880481745e-99,1.241137123204425e-97,CD14+ Monocytes,downregulated
STAT2,-21.330177,-1.3055536,5.958063112146002e-101,2.923694055951289e-99,CD14+ Monocytes,downregulated
MARCH1,-21.33242,-1.1408544,5.679087692953142e-101,2.7950914636418484e-99,CD14+ Monocytes,downregulated
IFITM1,-21.362818,-3.5111814,2.963866900740785e-101,1.4674690699865376e-99,CD14+ Monocytes,downregulated
HLA-DMA,-21.458698,-1.6953462,3.787572591617353e-102,1.8980329681083687e-100,CD14+ Monocytes,downregulated
MT1X,-21.50405,-1.0422664,1.4268001504990257e-102,7.237728248098892e-101,CD14+ Monocytes,downregulated
CD83,-21.664917,-1.0180385,4.396967047504476e-104,2.2865611341063372e-102,CD14+ Monocytes,downregulated
ARL5B,-21.685137,-1.7337834,2.834179008176558e-104,1.4785116169784144e-102,CD14+ Monocytes,downregulated
FAM20A,-21.891825,-2.47436,3.108250251805839e-106,1.6317820448924815e-104,CD14+ Monocytes,downregulated
NCF1,-22.040504,-1.0381376,1.1781969068470229e-107,6.285110402751361e-106,CD14+ Monocytes,downregulated
SIGLEC1,-22.14392,-1.814632,1.1938369171341216e-108,6.409896460599666e-107,CD14+ Monocytes,downregulated
GIMAP5,-22.210167,-2.097161,2.7391771584608836e-109,1.4803193682832557e-107,CD14+ Monocytes,downregulated
ADAMDEC1,-22.372234,-1.0918887,7.336838408867838e-111,4.017526383028061e-109,CD14+ Monocytes,downregulated
LGALS9,-22.511223,-1.6083299,3.222562960213856e-112,1.7763841224352178e-110,CD14+ Monocytes,downregulated
CNDP2,-22.538372,-1.2369922,1.7461870976921767e-112,9.690166454542123e-111,CD14+ Monocytes,downregulated
PIM1,-22.591206,-1.1242514,5.288356566836756e-113,2.954511910330387e-111,CD14+ Monocytes,downregulated
IQGAP2,-22.801971,-1.3995572,4.383222640343673e-115,2.482375096005593e-113,CD14+ Monocytes,downregulated
MT1G,-22.999966,-1.5531586,4.664986391063493e-117,2.669373008616505e-115,CD14+ Monocytes,downregulated
CARD16,-23.121122,-1.0210319,2.839175045406383e-118,1.647418867574925e-116,CD14+ Monocytes,downregulated
GBP3,-23.129833,-2.1217089,2.3202554032279053e-118,1.3510585775767559e-116,CD14+ Monocytes,downregulated
DDX58,-23.165968,-1.758205,1.0036947999438596e-118,5.8858513853445415e-117,CD14+ Monocytes,downregulated
RIPK2,-23.339138,-1.3278368,1.77673672737744e-120,1.0607182404563438e-118,CD14+ Monocytes,downregulated
EIF2AK2,-23.41918,-1.3293397,2.7254168991391933e-121,1.6329789587342333e-119,CD14+ Monocytes,downregulated
NUB1,-23.525703,-1.5749321,2.226336691242715e-122,1.3436835716452838e-120,CD14+ Monocytes,downregulated
HERC5,-23.704428,-2.113973,3.2458546792036782e-124,1.9954163133825734e-122,CD14+ Monocytes,downregulated
OASL,-24.047012,-2.2050445,8.970667385556138e-128,5.5980349643374285e-126,CD14+ Monocytes,downregulated
DTX3L,-24.259243,-1.3501711,5.282184156760681e-130,3.32134902662933e-128,CD14+ Monocytes,downregulated
OPTN,-24.305294,-1.1673777,1.7232898070334881e-130,1.0960785976504922e-128,CD14+ Monocytes,downregulated
LCP2,-24.615501,-1.0034627,8.620557721799921e-134,5.657069962119258e-132,CD14+ Monocytes,downregulated
TRIM22,-24.636728,-1.8633982,5.106666024853749e-134,3.3644994443428865e-132,CD14+ Monocytes,downregulated
ARID5B,-24.705923,-1.5929476,9.236952381465073e-135,6.110059261291517e-133,CD14+ Monocytes,downregulated
CUL1,-25.073912,-2.1423059,9.579041249485502e-139,6.46565735276497e-137,CD14+ Monocytes,downregulated
B4GALT5,-25.093092,-1.2653192,5.916335015934874e-139,4.0097718097752057e-137,CD14+ Monocytes,downregulated
TLR8,-25.131304,-2.0317597,2.2628588364565023e-139,1.5527342978622898e-137,CD14+ Monocytes,downregulated
FCGR1B,-25.166227,-2.9906445,9.389021891110655e-140,6.469427292220704e-138,CD14+ Monocytes,downregulated
TIFA,-25.239155,-3.6697638,1.4898717934904217e-140,1.0352104978550884e-138,CD14+ Monocytes,downregulated
SLC31A2,-25.314444,-1.2373247,2.214959594558374e-141,1.5455184310215961e-139,CD14+ Monocytes,downregulated
PALM2-AKAP2,-25.33417,-1.4926237,1.343011986887775e-141,9.410758147103022e-140,CD14+ Monocytes,downregulated
IL27,-25.3732,-4.290007,4.98484922534237e-142,3.522839813653281e-140,CD14+ Monocytes,downregulated
KCNJ2,-25.556982,-3.9429286,4.5922545896577043e-144,3.287537409054955e-142,CD14+ Monocytes,downregulated
SP110,-25.685158,-1.4887425,1.7125001499398702e-145,1.2475601312579574e-143,CD14+ Monocytes,downregulated
GYPC,-25.889923,-1.5063782,8.648638965060654e-148,6.384934935946787e-146,CD14+ Monocytes,downregulated
ADAR,-25.908384,-1.1502824,5.35776088003863e-148,3.9910491744684154e-146,CD14+ Monocytes,downregulated
SLC8A1,-26.216166,-1.8697882,1.7386073648359736e-151,1.3188692657014906e-149,CD14+ Monocytes,downregulated
ARNT2,-26.689816,-2.5962298,6.179575030444449e-157,4.889551783658367e-155,CD14+ Monocytes,downregulated
PML,-26.71699,-2.2011774,2.988020690279979e-157,2.387096529234783e-155,CD14+ Monocytes,downregulated
PARP9,-26.792421,-1.4179928,3.959952785752032e-158,3.178919379513658e-156,CD14+ Monocytes,downregulated
ACSL1,-26.857319,-1.2287143,6.927637760148714e-159,5.588407104369721e-157,CD14+ Monocytes,downregulated
CDKN1A,-26.980587,-1.1344032,2.497463953725252e-160,2.0345104139287924e-158,CD14+ Monocytes,downregulated
IFI44,-27.116396,-2.2515543,6.309395216437633e-162,5.32339125990965e-160,CD14+ Monocytes,downregulated
ETV7,-27.322165,-3.5312672,2.3136142667486473e-164,1.9823958098042683e-162,CD14+ Monocytes,downregulated
BLVRA,-27.454744,-1.9620396,6.098255777316852e-166,5.307729252078357e-164,CD14+ Monocytes,downregulated
SOCS1,-27.511173,-2.4749005,1.2905848123054723e-166,1.1292275683119361e-164,CD14+ Monocytes,downregulated
GADD45B,-27.817184,-1.3835449,2.6881399884330406e-170,2.3899876875654405e-168,CD14+ Monocytes,downregulated
NRP2,-27.82515,-1.4510618,2.1532935767837825e-170,1.924811669149914e-168,CD14+ Monocytes,downregulated
SUCNR1,-27.860903,-3.9346051,7.946950587344243e-171,7.142321840375639e-169,CD14+ Monocytes,downregulated
JAK2,-27.89708,-2.3958936,2.894889743563666e-171,2.65959953829513e-169,CD14+ Monocytes,downregulated
FNIP2,-28.106688,-1.190461,8.115916861261117e-174,7.540051524419948e-172,CD14+ Monocytes,downregulated
GGT5,-28.501215,-2.123001,1.1315093938822342e-178,1.0753891291166958e-176,CD14+ Monocytes,downregulated
IRF7,-28.609535,-1.5034499,5.11318432901947e-180,4.887672210924565e-178,CD14+ Monocytes,downregulated
GOLGA4,-28.659372,-1.39371,1.2251179718442621e-180,1.1847822163969919e-178,CD14+ Monocytes,downregulated
MT1E,-28.67311,-1.8278824,8.259184773204941e-181,8.034243446734713e-179,CD14+ Monocytes,downregulated
LMNB1,-28.795553,-3.2641993,2.4383503027101682e-182,2.3859762695809495e-180,CD14+ Monocytes,downregulated
DAPP1,-29.112532,-2.3935332,2.4916464848599766e-186,2.4673268215646364e-184,CD14+ Monocytes,downregulated
CD163,-29.17784,-1.8370174,3.705763309900831e-187,3.7367199912091495e-185,CD14+ Monocytes,downregulated
CCL4,-29.257347,-1.4886339,3.6208527277067934e-188,3.7191330160302634e-186,CD14+ Monocytes,downregulated
IL4I1,-29.35018,-1.1672747,2.3769765502805883e-189,2.5036981663687955e-187,CD14+ Monocytes,downregulated
P2RX4,-29.495808,-1.4677585,3.258321667644237e-191,3.4763138979246935e-189,CD14+ Monocytes,downregulated
HLA-DQB1,-29.727058,-2.038066,3.4333070179583964e-194,3.735302510261711e-192,CD14+ Monocytes,downregulated
MX2,-29.929777,-1.9106469,8.06671031513418e-197,8.893279232091596e-195,CD14+ Monocytes,downregulated
APOL1,-29.98531,-2.5312567,1.525375774989431e-197,1.6929623618120954e-195,CD14+ Monocytes,downregulated
APOL2,-30.126062,-2.2327042,2.208610705064711e-199,2.467824002003725e-197,CD14+ Monocytes,downregulated
RBMS1,-30.250795,-1.3693582,5.093046267231302e-201,5.848868480639169e-199,CD14+ Monocytes,downregulated
IL15RA,-30.6205,-2.9434657,6.530428063350597e-206,7.55200621563838e-204,CD14+ Monocytes,downregulated
UBE2L6,-30.757246,-1.5438262,9.782841339190614e-208,1.1392876565225013e-205,CD14+ Monocytes,downregulated
ADGRE5,-31.002098,-1.8353056,5.050708459903643e-211,5.965968985816181e-209,CD14+ Monocytes,downregulated
MYO1G,-31.123764,-1.1689941,1.1490007066816102e-212,1.3669801932657402e-210,CD14+ Monocytes,downregulated
RHOH,-31.46194,-2.3144085,2.882198989346142e-217,3.453835122233127e-215,CD14+ Monocytes,downregulated
MT1M,-31.489546,-1.9658709,1.207724689696883e-217,1.4578206710596606e-215,CD14+ Monocytes,downregulated
CTSL,-32.015377,-1.101178,6.662057738923197e-225,8.283492393125782e-223,CD14+ Monocytes,downregulated
PCNX1,-32.200382,-1.7479812,1.7432806902587953e-227,2.1839873314249772e-225,CD14+ Monocytes,downregulated
SMCO4,-32.32342,-1.9299695,3.2795958234227095e-229,4.1400516131252937e-227,CD14+ Monocytes,downregulated
OAS1,-32.380222,-2.148875,5.2114017914464405e-230,6.629303955780754e-228,CD14+ Monocytes,downregulated
MYOF,-32.409843,-2.6365151,1.994607093699544e-230,2.556962597558865e-228,CD14+ Monocytes,downregulated
PSTPIP2,-32.63077,-1.5261225,1.5018488800384791e-233,1.9403183538434632e-231,CD14+ Monocytes,downregulated
BCL2A1,-32.715656,-1.2626752,9.353998310122327e-235,1.2276751591626422e-232,CD14+ Monocytes,downregulated
IFI6,-33.235703,-1.5994966,3.2847331285062484e-242,4.3806154633957924e-240,CD14+ Monocytes,downregulated
CMPK2,-33.665257,-2.8238847,1.8649331973342164e-248,2.548793411926937e-246,CD14+ Monocytes,downregulated
BAZ1A,-33.760063,-1.2581398,7.60935936156229e-250,1.0486331313512966e-247,CD14+ Monocytes,downregulated
DYNLT1,-33.874947,-1.4206005,1.5581590328790412e-251,2.1836674514170088e-249,CD14+ Monocytes,downregulated
SECTM1,-34.071667,-2.2818506,1.939271069553129e-254,2.76463152389656e-252,CD14+ Monocytes,downregulated
LIMK2,-34.26846,-2.2491093,2.3159233940974674e-257,3.3892411653265326e-255,CD14+ Monocytes,downregulated
IFITM2,-34.489628,-2.1325347,1.1475215645383676e-260,1.6943360814974094e-258,CD14+ Monocytes,downregulated
CASP4,-34.617455,-1.4145976,1.3802079560837462e-262,2.074954451796083e-260,CD14+ Monocytes,downregulated
PTPN2,-34.756477,-1.5712407,1.1063550827109553e-264,1.6940550002584323e-262,CD14+ Monocytes,downregulated
OAS3,-35.381966,-2.4466887,3.2340758288266144e-274,5.1424915366640114e-272,CD14+ Monocytes,downregulated
RNF19B,-35.477005,-1.457199,1.1123482700446404e-275,1.7859129457988562e-273,CD14+ Monocytes,downregulated
HAPLN3,-35.544525,-3.767813,1.0094756644945404e-276,1.6366371631123738e-274,CD14+ Monocytes,downregulated
IL18BP,-35.55639,-2.1298573,6.619072782023162e-277,1.0837584811516537e-274,CD14+ Monocytes,downregulated
LITAF,-36.11453,-1.3297024,1.3416869379940027e-285,2.2411592821825073e-283,CD14+ Monocytes,downregulated
HLA-DPB1,-36.131683,-2.3563633,7.216007292313285e-286,1.2176644142141303e-283,CD14+ Monocytes,downregulated
IFIH1,-36.330532,-2.13544,5.333834357176327e-289,9.188085287981763e-287,CD14+ Monocytes,downregulated
XRN1,-36.382816,-1.9883083,7.960003725557431e-290,1.400367889463226e-287,CD14+ Monocytes,downregulated
SLC39A8,-36.42017,-1.6870327,2.0412469861668675e-290,3.62968832368188e-288,CD14+ Monocytes,downregulated
OAS2,-37.032734,-2.5037873,3.405866688721295e-300,6.122045372976528e-298,CD14+ Monocytes,downregulated
HLA-DQA1,-37.075706,-2.6645365,6.921828163670133e-301,1.2578711246440988e-298,CD14+ Monocytes,downregulated
TNFAIP8,-37.505863,-1.315051,7.391409375680259e-308,1e-300,CD14+ Monocytes,downregulated
RAPGEF2,-37.578472,-2.6469681,4.831469498802674e-309,1e-300,CD14+ Monocytes,downregulated
NBN,-37.608707,-2.00495,1.549114661126883e-309,1e-300,CD14+ Monocytes,downregulated
MIR3945HG,-38.02315,-2.4429605,0.0,1e-300,CD14+ Monocytes,downregulated
IFI35,-38.497963,-1.9698405,0.0,1e-300,CD14+ Monocytes,downregulated
IL2RA,-39.014717,-2.8340356,0.0,1e-300,CD14+ Monocytes,downregulated
CD40,-39.17023,-2.7096126,0.0,1e-300,CD14+ Monocytes,downregulated
IFIT2,-39.339462,-3.9876003,0.0,1e-300,CD14+ Monocytes,downregulated
SAMD9L,-39.38166,-2.1567907,0.0,1e-300,CD14+ Monocytes,downregulated
CEMIP,-39.390022,-3.770497,0.0,1e-300,CD14+ Monocytes,downregulated
SLAMF1,-39.51807,-3.2819016,0.0,1e-300,CD14+ Monocytes,downregulated
APOL6,-40.072227,-1.9692457,0.0,1e-300,CD14+ Monocytes,downregulated
